0 Notification: 10.0.0.1 (n.leader), 11.0.0.1 (n.zxid), 12.0.0.1 (n.round), LOOKING (n.state), 13.0.0.1 (n.sid), 14.0.0.1 (n.peerEPoch), LEADING (my state)
1762 ******* GOODBYE 10.0.0.28:11.0.0.28 ********
1763 ******* GOODBYE 10.0.0.29:11.0.0.29 ********
1764 ******* GOODBYE 10.0.0.30:11.0.0.30 ********
1765 ******* GOODBYE 10.0.0.31:11.0.0.31 ********
1766 ******* GOODBYE 10.0.0.32:11.0.0.32 ********
1767 ******* GOODBYE 10.0.0.33:11.0.0.33 ********
1768 ******* GOODBYE 10.0.0.34:11.0.0.34 ********
1769 ******* GOODBYE 10.0.0.35:11.0.0.35 ********
1770 ******* GOODBYE 10.0.0.36:11.0.0.36 ********
1771 ******* GOODBYE 10.0.0.37:11.0.0.37 ********
1772 ******* GOODBYE 10.0.0.38:11.0.0.38 ********
1773 ******* GOODBYE 10.0.0.39:11.0.0.39 ********
1774 ******* GOODBYE 10.0.0.40:11.0.0.40 ********
1775 ******* GOODBYE 10.0.0.41:11.0.0.41 ********
1776 ******* GOODBYE 10.0.0.42:11.0.0.42 ********
1777 ******* GOODBYE 10.0.0.43:11.0.0.43 ********
1778 ******* GOODBYE 10.0.0.44:11.0.0.44 ********
1779 ******* GOODBYE 10.0.0.45:11.0.0.45 ********
1780 ******* GOODBYE 10.0.0.46:11.0.0.46 ********
1781 ******* GOODBYE 10.0.0.47:11.0.0.47 ********
1782 ******* GOODBYE 10.0.0.48:11.0.0.48 ********
1783 ******* GOODBYE 10.0.0.49:11.0.0.49 ********
1784 ******* GOODBYE 10.0.0.50:11.0.0.50 ********
1785 ******* GOODBYE 10.0.0.51:11.0.0.51 ********
1786 ******* GOODBYE 10.0.0.52:11.0.0.52 ********
1787 ******* GOODBYE 10.0.0.53:11.0.0.53 ********
1788 ******* GOODBYE 10.0.0.54:11.0.0.54 ********
1789 ******* GOODBYE 10.0.0.55:11.0.0.55 ********
1790 ******* GOODBYE 10.0.0.56:11.0.0.56 ********
1791 ******* GOODBYE 10.0.0.57:11.0.0.57 ********
1792 Client attempting to establish new session at 10.0.0.1:11.0.0.1
1793 Client attempting to establish new session at 10.0.0.1:11.0.0.1
1794 Client attempting to establish new session at 10.0.0.1:11.0.0.1
1795 Client attempting to establish new session at 10.0.0.1:11.0.0.1
1796 Client attempting to establish new session at 10.0.0.1:11.0.0.1
1797 Client attempting to establish new session at 10.0.0.1:11.0.0.1
1798 Client attempting to establish new session at 10.0.0.2:11.0.0.2
1799 Client attempting to establish new session at 10.0.0.2:11.0.0.2
1800 Client attempting to establish new session at 10.0.0.3:11.0.0.3
1801 Client attempting to establish new session at 10.0.0.3:11.0.0.3
1802 Client attempting to establish new session at 10.0.0.4:11.0.0.4
1803 Client attempting to establish new session at 10.0.0.5:11.0.0.5
1804 Client attempting to establish new session at 10.0.0.6:11.0.0.6
1805 Client attempting to establish new session at 10.0.0.7:11.0.0.7
1806 Client attempting to establish new session at 10.0.0.8:11.0.0.8
1807 Client attempting to establish new session at 10.0.0.9:11.0.0.9
1808 Client attempting to establish new session at 10.0.0.10:11.0.0.10
1809 Client attempting to establish new session at 10.0.0.11:11.0.0.11
1810 Client attempting to establish new session at 10.0.0.12:11.0.0.12
1811 Client attempting to establish new session at 10.0.0.13:11.0.0.13
1812 Client attempting to establish new session at 10.0.0.14:11.0.0.14
1813 Client attempting to establish new session at 10.0.0.15:11.0.0.15
1814 Client attempting to establish new session at 10.0.0.16:11.0.0.16
1815 Client attempting to establish new session at 10.0.0.17:11.0.0.17
1816 Client attempting to establish new session at 10.0.0.18:11.0.0.18
1817 Client attempting to establish new session at 10.0.0.19:11.0.0.19
1818 Client attempting to establish new session at 10.0.0.20:11.0.0.20
1819 Client attempting to establish new session at 10.0.0.21:11.0.0.21
1820 Client attempting to establish new session at 10.0.0.22:11.0.0.22
1821 Client attempting to establish new session at 10.0.0.23:11.0.0.23
1822 Client attempting to establish new session at 10.0.0.24:11.0.0.24
1823 Client attempting to establish new session at 10.0.0.25:11.0.0.25
1824 Client attempting to establish new session at 10.0.0.26:11.0.0.26
1825 Client attempting to establish new session at 10.0.0.27:11.0.0.27
1826 Client attempting to establish new session at 10.0.0.28:11.0.0.28
1827 Client attempting to establish new session at 10.0.0.29:11.0.0.29
1828 Client attempting to establish new session at 10.0.0.30:11.0.0.30
1829 Client attempting to establish new session at 10.0.0.31:11.0.0.31
1830 Client attempting to establish new session at 10.0.0.32:11.0.0.32
1831 Client attempting to establish new session at 10.0.0.33:11.0.0.33
1832 Client attempting to establish new session at 10.0.0.34:11.0.0.34
1833 Client attempting to establish new session at 10.0.0.35:11.0.0.35
1834 Client attempting to establish new session at 10.0.0.36:11.0.0.36
1835 Client attempting to establish new session at 10.0.0.37:11.0.0.37
1836 Client attempting to establish new session at 10.0.0.38:11.0.0.38
1837 Client attempting to establish new session at 10.0.0.39:11.0.0.39
1838 Client attempting to establish new session at 10.0.0.40:11.0.0.40
1839 Client attempting to establish new session at 10.0.0.41:11.0.0.41
1840 Client attempting to establish new session at 10.0.0.42:11.0.0.42
1841 Client attempting to establish new session at 10.0.0.43:11.0.0.43
1842 Client attempting to establish new session at 10.0.0.44:11.0.0.44
1843 Client attempting to establish new session at 10.0.0.45:11.0.0.45
1844 Client attempting to establish new session at 10.0.0.46:11.0.0.46
1845 Client attempting to establish new session at 10.0.0.47:11.0.0.47
1846 Client attempting to establish new session at 10.0.0.48:11.0.0.48
1847 Client attempting to establish new session at 10.0.0.49:11.0.0.49
1848 Client attempting to establish new session at 10.0.0.50:11.0.0.50
1849 Client attempting to establish new session at 10.0.0.51:11.0.0.51
1850 Client attempting to establish new session at 10.0.0.52:11.0.0.52
1851 Client attempting to establish new session at 10.0.0.53:11.0.0.53
1852 Client attempting to establish new session at 10.0.0.54:11.0.0.54
1853 Client attempting to establish new session at 10.0.0.55:11.0.0.55
1854 Client attempting to establish new session at 10.0.0.56:11.0.0.56
1855 Client attempting to establish new session at 10.0.0.57:11.0.0.57
1856 autopurge.purgeInterval set to 10.0.0.1
1857 autopurge.purgeInterval set to 10.0.0.1
1858 autopurge.purgeInterval set to 10.0.0.1
1859 autopurge.purgeInterval set to 10.0.0.1
1860 autopurge.purgeInterval set to 10.0.0.1
1861 autopurge.purgeInterval set to 10.0.0.1
1862 autopurge.purgeInterval set to 10.0.0.2
1863 autopurge.purgeInterval set to 10.0.0.2
1864 autopurge.purgeInterval set to 10.0.0.3
1865 autopurge.purgeInterval set to 10.0.0.3
1866 autopurge.purgeInterval set to 10.0.0.4
1867 autopurge.purgeInterval set to 10.0.0.5
1868 autopurge.purgeInterval set to 10.0.0.6
1869 autopurge.purgeInterval set to 10.0.0.7
1870 autopurge.purgeInterval set to 10.0.0.8
1871 autopurge.purgeInterval set to 10.0.0.9
1872 autopurge.purgeInterval set to 10.0.0.10
1873 autopurge.purgeInterval set to 10.0.0.11
1874 autopurge.purgeInterval set to 10.0.0.12
1875 autopurge.purgeInterval set to 10.0.0.13
1876 autopurge.purgeInterval set to 10.0.0.14
1877 autopurge.purgeInterval set to 10.0.0.15
1878 autopurge.purgeInterval set to 10.0.0.16
1879 autopurge.purgeInterval set to 10.0.0.17
1880 autopurge.purgeInterval set to 10.0.0.18
1881 autopurge.purgeInterval set to 10.0.0.19
1882 autopurge.purgeInterval set to 10.0.0.20
1883 autopurge.purgeInterval set to 10.0.0.21
1884 autopurge.purgeInterval set to 10.0.0.22
1885 autopurge.purgeInterval set to 10.0.0.23
1886 autopurge.purgeInterval set to 10.0.0.24
1887 autopurge.purgeInterval set to 10.0.0.25
1888 autopurge.purgeInterval set to 10.0.0.26
1889 autopurge.purgeInterval set to 10.0.0.27
1890 autopurge.purgeInterval set to 10.0.0.28
1891 autopurge.purgeInterval set to 10.0.0.29
1892 autopurge.purgeInterval set to 10.0.0.30
1893 autopurge.purgeInterval set to 10.0.0.31
1894 autopurge.purgeInterval set to 10.0.0.32
1895 autopurge.purgeInterval set to 10.0.0.33
1896 autopurge.purgeInterval set to 10.0.0.34
1897 autopurge.purgeInterval set to 10.0.0.35
1898 autopurge.purgeInterval set to 10.0.0.36
1899 autopurge.purgeInterval set to 10.0.0.37
1900 autopurge.purgeInterval set to 10.0.0.38
1901 autopurge.purgeInterval set to 10.0.0.39
1902 autopurge.purgeInterval set to 10.0.0.40
1903 autopurge.purgeInterval set to 10.0.0.41
1904 autopurge.purgeInterval set to 10.0.0.42
1905 autopurge.purgeInterval set to 10.0.0.43
1906 autopurge.purgeInterval set to 10.0.0.44
1907 autopurge.purgeInterval set to 10.0.0.45
1908 autopurge.purgeInterval set to 10.0.0.46
1909 autopurge.purgeInterval set to 10.0.0.47
1910 autopurge.purgeInterval set to 10.0.0.48
1911 autopurge.purgeInterval set to 10.0.0.49
1912 autopurge.purgeInterval set to 10.0.0.50
1913 autopurge.purgeInterval set to 10.0.0.51
1914 autopurge.purgeInterval set to 10.0.0.52
1915 autopurge.purgeInterval set to 10.0.0.53
1916 autopurge.purgeInterval set to 10.0.0.54
1917 autopurge.purgeInterval set to 10.0.0.55
1918 autopurge.purgeInterval set to 10.0.0.56
1919 autopurge.purgeInterval set to 10.0.0.57
1920 Processed session termination for sessionid: 10.0.0.1
1921 Processed session termination for sessionid: 10.0.0.1
1922 Processed session termination for sessionid: 10.0.0.1
1923 Processed session termination for sessionid: 10.0.0.1
1924 Processed session termination for sessionid: 10.0.0.1
1925 Processed session termination for sessionid: 10.0.0.1
1926 Processed session termination for sessionid: 10.0.0.2
1927 Processed session termination for sessionid: 10.0.0.2
1928 Processed session termination for sessionid: 10.0.0.3
1929 Processed session termination for sessionid: 10.0.0.3
1930 Processed session termination for sessionid: 10.0.0.4
1931 Processed session termination for sessionid: 10.0.0.5
1932 Processed session termination for sessionid: 10.0.0.6
1933 Processed session termination for sessionid: 10.0.0.7
1934 Processed session termination for sessionid: 10.0.0.8
1935 Processed session termination for sessionid: 10.0.0.9
1936 Processed session termination for sessionid: 10.0.0.10
1937 Processed session termination for sessionid: 10.0.0.11
1938 Processed session termination for sessionid: 10.0.0.12
1939 Processed session termination for sessionid: 10.0.0.13
1940 Processed session termination for sessionid: 10.0.0.14
1941 Processed session termination for sessionid: 10.0.0.15
1942 Processed session termination for sessionid: 10.0.0.16
1943 Processed session termination for sessionid: 10.0.0.17
1944 Processed session termination for sessionid: 10.0.0.18
1945 Processed session termination for sessionid: 10.0.0.19
1946 Processed session termination for sessionid: 10.0.0.20
1947 Processed session termination for sessionid: 10.0.0.21
1948 Processed session termination for sessionid: 10.0.0.22
1949 Processed session termination for sessionid: 10.0.0.23
1950 Processed session termination for sessionid: 10.0.0.24
1951 Processed session termination for sessionid: 10.0.0.25
1952 Processed session termination for sessionid: 10.0.0.26
1953 Processed session termination for sessionid: 10.0.0.27
1954 Processed session termination for sessionid: 10.0.0.28
1955 Processed session termination for sessionid: 10.0.0.29
1956 Processed session termination for sessionid: 10.0.0.30
1957 Processed session termination for sessionid: 10.0.0.31
1958 Processed session termination for sessionid: 10.0.0.32
1959 Processed session termination for sessionid: 10.0.0.33
1960 Processed session termination for sessionid: 10.0.0.34
1961 Processed session termination for sessionid: 10.0.0.35
1962 Processed session termination for sessionid: 10.0.0.36
1963 Processed session termination for sessionid: 10.0.0.37
1964 Processed session termination for sessionid: 10.0.0.38
1965 Processed session termination for sessionid: 10.0.0.39
1966 Processed session termination for sessionid: 10.0.0.40
1967 Processed session termination for sessionid: 10.0.0.41
1968 Processed session termination for sessionid: 10.0.0.42
1969 Processed session termination for sessionid: 10.0.0.43
1970 Processed session termination for sessionid: 10.0.0.44
1971 Processed session termination for sessionid: 10.0.0.45
1972 Processed session termination for sessionid: 10.0.0.46
1973 Processed session termination for sessionid: 10.0.0.47
1974 Processed session termination for sessionid: 10.0.0.48
1975 Processed session termination for sessionid: 10.0.0.49
1976 Processed session termination for sessionid: 10.0.0.50
1977 Processed session termination for sessionid: 10.0.0.51
1978 Processed session termination for sessionid: 10.0.0.52
1979 Processed session termination for sessionid: 10.0.0.53
1980 Processed session termination for sessionid: 10.0.0.54
1981 Processed session termination for sessionid: 10.0.0.55
1982 Processed session termination for sessionid: 10.0.0.56
1983 Processed session termination for sessionid: 10.0.0.57
1984 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.1
1985 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.1
1986 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.1
1987 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.1
1988 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.1
1989 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.1
1990 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.2
1991 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.2
1992 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.3
1993 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.3
1994 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.4
1995 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.5
1996 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.6
1997 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.7
1998 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.8
1999 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.9
2000 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.10
2001 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.11
2002 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.12
2003 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.13
2004 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.14
2005 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.15
2006 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.16
2007 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.17
2008 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.18
2009 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.19
2010 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.20
2011 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.21
2012 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.22
2013 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.23
2014 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.24
2015 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.25
2016 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.26
2017 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.27
2018 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.28
2019 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.29
2020 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.30
2021 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.31
2022 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.32
2023 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.33
2024 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.34
2025 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.35
2026 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.36
2027 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.37
2028 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.38
2029 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.39
2030 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.40
2031 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.41
2032 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.42
2033 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.43
2034 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.44
2035 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.45
2036 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.46
2037 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.47
2038 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.48
2039 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.49
2040 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.50
2041 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.51
2042 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.52
2043 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.53
2044 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.54
2045 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.55
2046 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.56
2047 Have quorum of supporters; starting up and setting last processed zxid: 10.0.0.57
2048 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.1
2049 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.1
2050 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.1
2051 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.1
2052 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.1
2053 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.1
2054 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.2
2055 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.2
2056 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.3
2057 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.3
2058 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.4
2059 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.5
2060 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.6
2061 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.7
2062 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.8
2063 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.9
2064 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.10
2065 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.11
2066 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.12
2067 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.13
2068 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.14
2069 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.15
2070 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.16
2071 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.17
2072 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.18
2073 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.19
2074 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.20
2075 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.21
2076 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.22
2077 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.23
2078 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.24
2079 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.25
2080 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.26
2081 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.27
2082 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.28
2083 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.29
2084 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.30
2085 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.31
2086 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.32
2087 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.33
2088 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.34
2089 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.35
2090 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.36
2091 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.37
2092 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.38
2093 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.39
2094 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.40
2095 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.41
2096 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.42
2097 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.43
2098 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.44
2099 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.45
2100 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.46
2101 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.47
2102 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.48
2103 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.49
2104 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.50
2105 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.51
2106 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.52
2107 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.53
2108 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.54
2109 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.55
2110 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.56
2111 FOLLOWING - LEADER ELECTION TOOK - 10.0.0.57
2112 Connection broken for id 10.0.0.1, my id = 11.0.0.1, error =
2113 Connection broken for id 10.0.0.1, my id = 11.0.0.1, error =
2114 Connection broken for id 10.0.0.1, my id = 11.0.0.1, error =
2115 Connection broken for id 10.0.0.1, my id = 11.0.0.1, error =
2116 Connection broken for id 10.0.0.1, my id = 11.0.0.1, error =
2117 Connection broken for id 10.0.0.1, my id = 11.0.0.1, error =
2118 Connection broken for id 10.0.0.2, my id = 11.0.0.2, error =
2119 Connection broken for id 10.0.0.2, my id = 11.0.0.2, error =
2120 Connection broken for id 10.0.0.3, my id = 11.0.0.3, error =
2121 Connection broken for id 10.0.0.3, my id = 11.0.0.3, error =
2122 Connection broken for id 10.0.0.4, my id = 11.0.0.4, error =
2123 Connection broken for id 10.0.0.5, my id = 11.0.0.5, error =
2124 Connection broken for id 10.0.0.6, my id = 11.0.0.6, error =
2125 Connection broken for id 10.0.0.7, my id = 11.0.0.7, error =
2126 Connection broken for id 10.0.0.8, my id = 11.0.0.8, error =
2127 Connection broken for id 10.0.0.9, my id = 11.0.0.9, error =
2128 Connection broken for id 10.0.0.10, my id = 11.0.0.10, error =
2129 Connection broken for id 10.0.0.11, my id = 11.0.0.11, error =
2130 Connection broken for id 10.0.0.12, my id = 11.0.0.12, error =
2131 Connection broken for id 10.0.0.13, my id = 11.0.0.13, error =
2132 Connection broken for id 10.0.0.14, my id = 11.0.0.14, error =
2133 Connection broken for id 10.0.0.15, my id = 11.0.0.15, error =
2134 Connection broken for id 10.0.0.16, my id = 11.0.0.16, error =
2135 Connection broken for id 10.0.0.17, my id = 11.0.0.17, error =
2136 Connection broken for id 10.0.0.18, my id = 11.0.0.18, error =
2137 Connection broken for id 10.0.0.19, my id = 11.0.0.19, error =
2138 Connection broken for id 10.0.0.20, my id = 11.0.0.20, error =
2139 Connection broken for id 10.0.0.21, my id = 11.0.0.21, error =
2140 Connection broken for id 10.0.0.22, my id = 11.0.0.22, error =
2141 Connection broken for id 10.0.0.23, my id = 11.0.0.23, error =
2142 Connection broken for id 10.0.0.24, my id = 11.0.0.24, error =
2143 Connection broken for id 10.0.0.25, my id = 11.0.0.25, error =
2144 Connection broken for id 10.0.0.26, my id = 11.0.0.26, error =
2145 Connection broken for id 10.0.0.27, my id = 11.0.0.27, error =
2146 Connection broken for id 10.0.0.28, my id = 11.0.0.28, error =
2147 Connection broken for id 10.0.0.29, my id = 11.0.0.29, error =
2148 Connection broken for id 10.0.0.30, my id = 11.0.0.30, error =
2149 Connection broken for id 10.0.0.31, my id = 11.0.0.31, error =
2150 Connection broken for id 10.0.0.32, my id = 11.0.0.32, error =
2151 Connection broken for id 10.0.0.33, my id = 11.0.0.33, error =
2152 Connection broken for id 10.0.0.34, my id = 11.0.0.34, error =
2153 Connection broken for id 10.0.0.35, my id = 11.0.0.35, error =
2154 Connection broken for id 10.0.0.36, my id = 11.0.0.36, error =
2155 Connection broken for id 10.0.0.37, my id = 11.0.0.37, error =
2156 Connection broken for id 10.0.0.38, my id = 11.0.0.38, error =
2157 Connection broken for id 10.0.0.39, my id = 11.0.0.39, error =
2158 Connection broken for id 10.0.0.40, my id = 11.0.0.40, error =
2159 Connection broken for id 10.0.0.41, my id = 11.0.0.41, error =
2160 Connection broken for id 10.0.0.42, my id = 11.0.0.42, error =
2161 Connection broken for id 10.0.0.43, my id = 11.0.0.43, error =
2162 Connection broken for id 10.0.0.44, my id = 11.0.0.44, error =
2163 Connection broken for id 10.0.0.45, my id = 11.0.0.45, error =
2164 Connection broken for id 10.0.0.46, my id = 11.0.0.46, error =
2165 Connection broken for id 10.0.0.47, my id = 11.0.0.47, error =
2166 Connection broken for id 10.0.0.48, my id = 11.0.0.48, error =
2167 Connection broken for id 10.0.0.49, my id = 11.0.0.49, error =
2168 Connection broken for id 10.0.0.50, my id = 11.0.0.50, error =
2169 Connection broken for id 10.0.0.51, my id = 11.0.0.51, error =
2170 Connection broken for id 10.0.0.52, my id = 11.0.0.52, error =
2171 Connection broken for id 10.0.0.53, my id = 11.0.0.53, error =
2172 Connection broken for id 10.0.0.54, my id = 11.0.0.54, error =
2173 Connection broken for id 10.0.0.55, my id = 11.0.0.55, error =
2174 Connection broken for id 10.0.0.56, my id = 11.0.0.56, error =
2175 Connection broken for id 10.0.0.57, my id = 11.0.0.57, error =
2176 Established session 10.0.0.1 with negotiated timeout 11.0.0.1 for client 12.0.0.1:13.0.0.1
2177 Established session 10.0.0.1 with negotiated timeout 11.0.0.1 for client 12.0.0.1:13.0.0.1
2178 Established session 10.0.0.1 with negotiated timeout 11.0.0.1 for client 12.0.0.1:13.0.0.1
2179 Established session 10.0.0.1 with negotiated timeout 11.0.0.1 for client 12.0.0.1:13.0.0.1
2180 Established session 10.0.0.1 with negotiated timeout 11.0.0.1 for client 12.0.0.1:13.0.0.1
2181 Established session 10.0.0.1 with negotiated timeout 11.0.0.1 for client 12.0.0.1:13.0.0.1
2182 Established session 10.0.0.2 with negotiated timeout 11.0.0.2 for client 12.0.0.2:13.0.0.2
2183 Established session 10.0.0.2 with negotiated timeout 11.0.0.2 for client 12.0.0.2:13.0.0.2
2184 Established session 10.0.0.3 with negotiated timeout 11.0.0.3 for client 12.0.0.3:13.0.0.3
2185 Established session 10.0.0.3 with negotiated timeout 11.0.0.3 for client 12.0.0.3:13.0.0.3
2186 Established session 10.0.0.4 with negotiated timeout 11.0.0.4 for client 12.0.0.4:13.0.0.4
2187 Established session 10.0.0.5 with negotiated timeout 11.0.0.5 for client 12.0.0.5:13.0.0.5
2188 Established session 10.0.0.6 with negotiated timeout 11.0.0.6 for client 12.0.0.6:13.0.0.6
2189 Established session 10.0.0.7 with negotiated timeout 11.0.0.7 for client 12.0.0.7:13.0.0.7
2190 Established session 10.0.0.8 with negotiated timeout 11.0.0.8 for client 12.0.0.8:13.0.0.8
2191 Established session 10.0.0.9 with negotiated timeout 11.0.0.9 for client 12.0.0.9:13.0.0.9
2192 Established session 10.0.0.10 with negotiated timeout 11.0.0.10 for client 12.0.0.10:13.0.0.10
2193 Established session 10.0.0.11 with negotiated timeout 11.0.0.11 for client 12.0.0.11:13.0.0.11
2194 Established session 10.0.0.12 with negotiated timeout 11.0.0.12 for client 12.0.0.12:13.0.0.12
2195 Established session 10.0.0.13 with negotiated timeout 11.0.0.13 for client 12.0.0.13:13.0.0.13
2196 Established session 10.0.0.14 with negotiated timeout 11.0.0.14 for client 12.0.0.14:13.0.0.14
2197 Established session 10.0.0.15 with negotiated timeout 11.0.0.15 for client 12.0.0.15:13.0.0.15
2198 Established session 10.0.0.16 with negotiated timeout 11.0.0.16 for client 12.0.0.16:13.0.0.16
2199 Established session 10.0.0.17 with negotiated timeout 11.0.0.17 for client 12.0.0.17:13.0.0.17
